LA,ESTAB,URN,PERCTOT,PPERSABS10
335,2032,104163,5.6,14.5
335,2034,144499,4.2,11.3
335,2041,104168,3.4,7.5
335,2042,104169,4,7.4
335,2043,104170,4.4,7
335,2101,104174,5.4,12
335,2102,104175,5.2,15.1
335,2103,104176,4.4,10.3
335,2104,139305,4.3,9.1
335,2105,104178,4.3,9.4
335,2106,104179,4.7,11
335,2114,104187,2.9,2.2
335,2116,104188,4.2,8.5
335,2117,104189,2.9,3.2
335,2118,138343,3.5,7.1
335,2119,104191,5.2,9.8
335,2122,104192,3,3.1
335,2123,143904,4.3,10.8
335,2205,104196,4.3,8
335,2214,104198,3.4,4.8
335,2218,104201,3,5.9
335,2219,104202,3.6,3.3
335,2220,104203,4.1,11.5
335,2222,104204,4.1,8.1
335,2224,136619,3.2,5.3
335,2225,104206,4.3,7.2
335,2228,104207,4.8,7
335,2234,104211,2.6,2
335,2235,104212,3.7,5.8
335,2237,104214,4.3,9.9
335,2239,104216,4.6,8.3
335,2240,104217,3.5,3.8
335,2243,138540,4.3,10.5
335,2245,131433,3.8,8
335,2246,131511,4.6,9.6
335,2247,131580,5.2,17.7
335,2248,131581,4.2,5.4
335,2249,132073,3,3.2
335,2250,132076,4.5,10.4
335,3000,104220,4.3,10.4
335,3003,104222,4.2,7.6
335,3010,104223,3.7,4.4
335,3100,104224,4.2,6.8
335,3101,104225,6.3,19.7
335,3102,104226,3.4,5.2
335,3110,104227,3.1,3.9
335,3111,104228,3.7,4.7
335,3300,104230,3,5.7
335,3301,104231,3.6,5.3
335,3302,104232,3.4,3.9
335,3304,104233,2.9,SUPP
335,3306,104234,4.9,14.9
335,3310,104235,4.3,11.2
335,3312,104236,2.5,3.1
335,3322,104239,4.5,11.5
335,3323,104240,3.3,3.8
335,3324,104241,2.6,3.3
335,3325,104242,4.5,7
335,3327,135016,4.2,8
335,3329,135081,3.4,8.6
335,3805,139610,5.8,13.7
335,4001,137274,5.6,16
335,4002,137706,7,18.6
335,4003,138374,7.4,21.8
335,4004,138606,5.6,15.5
335,4005,139789,12.1,37.8
335,4007,137830,6,17.5
335,4057,104248,7.2,17.6
335,4106,142594,7,19.4
335,4606,104255,5.7,14.1
335,5200,136303,3.3,6.6
335,5201,137797,2.8,2.7
335,5202,104210,2.5,1.5
335,5203,104219,3.5,5.4
335,5400,137707,4.3,8.9
335,5401,104259,5.6,14.6
335,5402,136620,5.9,15
335,5403,136777,5,16.4
335,5404,136773,3.5,4.1
335,5405,137974,4.9,11.7
335,5406,136885,4.7,11
335,6905,133697,5.2,14
335,6906,135769,7.6,20.4
335,6907,135956,5.4,15.2
335,7002,104269,7.2,21.5
335,7004,104271,13.3,39.6
335,7005,104272,10.2,37.9
335,7007,104274,7.5,23.7
335,7011,104275,9.6,30.1
335,7013,143382,9.6,24.1
335,7014,135461,13.2,33.8
336,2003,104290,3,5.3
336,2006,139199,3.3,8.1
336,2007,139274,3.3,5.6
336,2008,139800,4.2,5.4
336,2009,140355,3.8,7.1
336,2012,140658,5.6,17.5
336,2015,104294,3.8,7.3
336,2017,142679,4.2,11.2
336,2019,142680,4.5,11.5
336,2022,104297,3.5,7.1
336,2029,142684,4.2,7.4
336,2030,104302,5.3,18
336,2031,142823,4.3,9.3
336,2032,104303,3.8,4.7
336,2033,143151,4.4,9.5
336,2034,104304,3.3,5.9
336,2040,143152,4.6,9.7
336,2042,104310,4.2,10.3
336,2043,104311,4.1,7.6
336,2044,104312,4.7,10.7
336,2046,144996,4.3,12.5
336,2049,141775,4.1,10.5
336,2051,104315,3.1,4.8
336,2053,104317,5,12.7
336,2054,145715,3.9,6.4
336,2055,144997,4.8,15.6
336,2056,145747,5.4,17.1
336,2057,145395,3.6,7.1
336,2058,104320,4.8,8.5
336,2065,104322,4,6.5
336,2066,104323,3.4,4
336,2069,104325,3.2,5.1
336,2071,104327,4.6,8.2
336,2072,141858,3.6,5.5
336,2073,144253,4.8,11.6
336,2074,104330,3.8,10.8
336,2075,144252,4.8,14
336,2079,104332,3,2.1
336,2089,104334,3.9,8.5
336,2102,104341,3.4,5
336,2103,104342,4.4,10.5
336,2105,104344,4.2,11.6
336,2106,104345,4.9,12.1
336,2109,139870,4.4,10.1
336,2111,104350,3.9,4.5
336,2112,142349,3.5,5.1
336,2115,146194,3.9,7.3
336,2116,131153,3.4,6.8
336,2117,132197,6.3,22.2
336,2118,132806,4.8,12.5
336,3008,143393,2.4,2.3
336,3010,144251,3.7,6.3
336,3012,104362,2.9,3.3
336,3016,145396,3.9,7.9
336,3019,104366,2.9,3.5
336,3022,141825,3.8,5.5
336,3024,130305,4.1,9.3
336,3025,131439,4.2,8.5
336,3301,104372,2.4,2.2
336,3302,141789,5,13.3
336,3303,104374,2.5,1.8
336,3304,141827,4.3,9.5
336,3307,139892,3.4,4.4
336,3309,104378,2.8,4
336,3310,141769,4.9,13.4
336,3311,139893,3,3.2
336,3312,104381,3.8,8
336,3314,104382,4.1,8.6
336,3315,139894,4,10.9
336,3316,104384,3.7,6.5
336,3317,141648,3.9,7.4
336,3318,143813,4.2,11.6
336,4000,138098,4.3,8.6
336,4001,141245,6,17.7
336,4003,142080,4.3,8.6
336,4005,144278,6.2,14.7
336,4006,140160,6.9,23.6
336,4007,145008,4.9,12.1
336,4008,145114,5.3,15
336,4009,145134,7.1,22.2
336,4113,142317,4.3,8
336,4115,104387,5.9,17.7
336,4117,140586,6.4,16.9
336,4133,104395,5.9,19.2
336,4134,137730,4.1,9.3
336,4601,138852,3.5,6.3
336,4605,139891,3.9,6.3
336,4606,141802,4,8.8
336,4731,131547,5.8,16.1
336,5400,140798,4.3,10.1
336,5402,139138,4.9,12.7
336,6000,143101,3.3,5
336,7000,142086,19.9,54.5
336,7004,104412,6.2,15
336,7005,142383,6.6,18.5
336,7007,104414,5.1,10.6
336,7008,104415,9.5,32.1
336,7011,143506,5.7,18.2
336,7012,104417,11.4,42.7
340,2000,143878,4.7,13.3
340,2001,141205,5.5,18.7
340,2002,104420,5.4,13.8
340,2003,142552,3.7,5.5
340,2006,144355,4.2,6.8
340,2007,104423,4.8,10.5
340,2010,104425,4.5,12.5
340,2012,144105,4.9,14.3
340,2013,104427,4.6,9.1
340,2015,104429,4.6,12.7
340,2017,104431,4.9,11.6
340,2018,104432,5.6,19.5
340,2021,145613,4.2,10.1
340,2035,104439,5.5,14.2
340,2039,104441,4.5,11.5
340,2048,104444,5.1,13.9
340,2050,104446,4,9.6
340,2051,104447,5.2,17.2
340,3000,104448,5.3,13.4
340,3300,143456,3.1,2.2
340,3301,143457,2,SUPP
340,3302,145435,5.6,16
340,3304,104452,5.6,16
340,3306,104453,5.5,17.2
340,3307,104454,3.1,2.2
340,3314,104459,3.9,7.9
340,3315,104460,5.8,15.8
340,3316,104461,4.4,11.4
340,3318,104463,4.9,8.4
340,3319,104464,4.8,10.5
340,3322,104466,4,9.5
340,3325,104467,4,8.8
340,3326,104468,3.8,7.3
340,3327,104469,5.4,14
340,3328,104470,4.5,10.5
340,3340,104472,3.6,9.6
340,3344,104474,4.9,9.8
340,3350,104475,4.1,9.8
340,3352,104476,3.6,6.2
340,3353,104477,2.9,3.6
340,3356,104479,5,11.8
340,3357,104480,4.2,11.4
340,3358,104481,4,11.2
340,3359,104482,3.4,6.5
340,3360,131332,4.5,10.9
340,3361,131836,4.9,11.6
340,3362,146115,5.8,18
340,3363,135796,4.5,11.3
340,3364,135807,6.4,22.1
340,3365,136222,4.9,11
340,4000,140001,7.9,25.3
340,4001,140412,6.2,15.6
340,4611,139614,5.3,10.8
340,4613,142798,8,24.6
340,4615,135479,6.9,18.9
340,4616,135481,8.3,26.3
340,7002,141033,34.6,73.9
340,7005,104495,9.6,28.3
340,7013,104498,10.7,31.3
340,7015,104500,9.9,30.2
341,2001,134210,5.1,14.5
341,2004,134245,5.9,19.4
341,2006,134250,5.4,18.3
341,2007,136810,3.3,4.4
341,2008,104516,3.7,5.1
341,2009,136813,2.9,5.2
341,2010,104517,5,10.3
341,2011,137888,3.3,5.5
341,2014,104519,4.1,9
341,2017,104521,5.2,14.4
341,2018,140975,6.4,22.4
341,2019,104522,3,3.9
341,2020,141103,4.9,13.3
341,2025,141076,4.6,11
341,2030,141330,4,10.4
341,2034,141937,4.2,9.6
341,2036,141960,3.1,4.6
341,2037,142523,4,8.7
341,2039,104530,6.5,17.9
341,2040,145735,5,12.9
341,2041,146768,6.4,22.3
341,2063,104543,3.1,3.7
341,2064,104544,3.7,5.5
341,2065,104545,7,22
341,2084,104549,4.7,11.7
341,2086,104550,4.2,8.4
341,2092,104554,4.1,11
341,2093,104555,4.8,9.2
341,2098,104557,4.8,12.3
341,2110,104564,4.9,15.9
341,2113,104565,4.1,9.8
341,2123,104569,4,6.8
341,2128,104570,2.6,2.4
341,2130,104571,5.5,15.3
341,2149,104580,2.7,3.7
341,2166,104589,3.8,6.7
341,2170,104591,6.1,20.4
341,2171,104592,4.7,11.4
341,2172,104593,3.4,4.9
341,2176,136062,4.6,10.3
341,2180,104596,2.7,2.5
341,2199,104600,5.9,14.8
341,2214,104610,6.3,20.6
341,2215,104611,3.7,7.4
341,2218,130296,5.7,18
341,2221,130395,5.2,12.6
341,2222,131313,6.4,23.5
341,2223,145359,4.4,9
341,2226,131480,3.9,5.2
341,2227,131597,3.3,5.3
341,2229,131800,3.9,8.1
341,2230,131818,5.9,17.9
341,2232,132176,6.1,21.8
341,2233,132793,4.2,8.1
341,2234,132796,5.1,12.6
341,2235,133332,4.5,8.4
341,2236,133329,5.5,15
341,2237,133330,4.4,8.9
341,2238,133338,3.4,4.8
341,2239,133337,6,16.6
341,2240,133331,5.3,14.3
341,2241,133334,4.5,10.6
341,2242,136118,4.1,11.7
341,3001,104613,4.1,11
341,3011,141582,5.1,13.5
341,3015,104616,4.2,9.2
341,3020,145086,3.4,3.6
341,3021,133333,3.8,4.1
341,3022,133336,5.1,14.4
341,3023,133335,5.7,15.1
341,3024,133615,5.3,15.1
341,3025,133691,6.2,19.5
341,3026,133702,5.2,11.9
341,3306,145438,2.3,4.3
341,3310,104622,4.1,11.3
341,3327,104624,3,2.2
341,3329,104625,2.3,1.6
341,3507,104629,3.6,5.2
341,3511,104632,5.7,15.6
341,3512,104633,5.2,13.2
341,3513,104634,4.2,10.9
341,3514,104635,4,5.9
341,3516,104636,3.8,6.1
341,3523,104638,5.4,15.4
341,3527,104640,3.7,8.9
341,3528,104641,3.5,9.8
341,3541,104642,2.7,2.2
341,3543,104643,3.3,5.8
341,3547,104645,4.3,9.5
341,3548,104646,4.7,11.9
341,3550,104648,4.3,8.7
341,3551,104649,4,9.9
341,3552,104650,4.6,12.2
341,3553,104651,5.6,18.1
341,3558,104652,4.5,13.3
341,3571,104656,3.9,7.6
341,3573,104657,4.7,7.5
341,3582,104660,3.4,6.6
341,3584,104661,3.6,6.8
341,3588,104664,2.8,3.2
341,3594,104667,3.7,8.1
341,3599,104670,4.8,12.8
341,3601,104672,4.5,11.3
341,3606,104673,3.5,5
341,3631,104676,2.6,2.2
341,3632,104677,4,8.9
341,3633,104678,4.4,11.4
341,3635,104679,4.3,6.9
341,3644,104681,3.6,9.8
341,3956,131105,3.8,6.8
341,3960,131837,5.7,11
341,3961,134471,6.1,19
341,3963,134722,5.3,11.1
341,3964,134723,2.8,4.5
341,3965,135267,5.7,18
341,3966,145360,6.3,15.7
341,3967,136686,5,13.3
341,4000,137675,8.5,29
341,4001,138787,7.7,21.3
341,4002,139588,6.8,17.7
341,4003,139589,6.1,16
341,4004,139686,4.1,7.2
341,4006,142128,29.8,73.6
341,4009,144493,5.9,15.4
341,4306,138696,4.7,11.6
341,4404,104688,6.4,12.6
341,4420,104692,9.1,31.2
341,4421,104693,6.8,19.8
341,4425,104696,11.1,35.1
341,4427,104698,6.5,14.3
341,4429,104700,7.9,21.6
341,4690,104703,4.3,8
341,4781,104705,2.9,5.1
341,4782,104706,6.4,16.2
341,4787,138183,5.6,13.4
341,4790,104712,5.3,12.3
341,4792,104713,5.2,14
341,4793,104714,6,13.8
341,4794,104715,5.9,14.7
341,4796,104717,5.5,12.5
341,4797,136409,9.5,32.1
341,5200,104682,3.3,3.5
341,5400,138463,5.6,12.2
341,5402,138850,4.6,10.1
341,5403,104721,4.2,8.3
341,5404,137916,2.7,1.9
341,5900,136735,4.1,7.3
341,6906,131065,6.5,18.5
341,6907,135174,3.9,6.4
341,6908,136119,7.6,20.7
341,7018,104734,6.2,18.5
341,7023,104735,11.5,37.5
341,7025,104736,6.8,17.8
341,7039,104739,22.3,63.7
341,7042,104742,37.1,87.5
341,7045,104744,6.9,26.5
341,7051,104748,9.9,29.9
341,7052,104749,10.4,25.6
341,7054,104751,7.8,21.8
341,7059,130961,8.7,27.5
341,7063,104750,8.2,20.4
341,7065,133421,7.8,21.8
341,7069,134658,11.9,36.6
341,7070,133441,8.4,23.6
342,2001,104758,4.5,11.5
342,2007,104761,3.8,5.5
342,2008,104762,3.6,7.8
342,2010,104763,5.9,14.9
342,2012,104764,4.7,9.2
342,2019,104769,4.3,9
342,2020,104770,3.1,6
342,2021,104771,3.8,10.5
342,2022,104772,5.1,9.7
342,2051,104773,3.1,4.6
342,2053,104774,3.7,6.1
342,2056,104775,4.2,8.4
342,2058,104776,4.1,7.3
342,2059,104777,4.4,9.7
342,2061,104778,3.2,5
342,2062,104779,3.6,7.6
342,2063,104780,3.5,5
342,2064,104781,2.8,SUPP
342,2065,104782,4.6,10.4
342,2066,104783,3.6,5.2
342,2068,104784,4.4,11.6
342,2070,130259,5.8,18.4
342,2071,104802,4.2,7.8
342,2072,132188,4.7,9.7
342,3106,104787,4.8,9.5
342,3109,104788,2.8,2.8
342,3205,104790,3.4,5.6
342,3206,104791,5.1,14.8
342,3207,104792,5,12.8
342,3208,130382,4.5,11.5
342,3304,145458,4.8,9.8
342,3310,142161,3.3,4.5
342,3320,104797,6.5,18.1
342,3321,104798,3.8,8.3
342,3324,142154,3.3,4.9
342,3328,104801,1.9,0
342,3404,104804,4,8.8
342,3414,104805,3.8,7.2
342,3415,104806,4.9,11.4
342,3420,104807,3.7,5.2
342,3430,104809,3,2.8
342,3432,104810,3.6,6
342,3434,104812,4.8,13.3
342,3450,104813,2.9,2.8
342,3451,104814,3.4,6.6
342,3452,104815,3.1,4.7
342,3453,104816,3.3,4.7
342,3454,104817,4.2,7.7
342,3455,104818,5.8,15.4
342,3456,104819,3,2.4
342,3457,146429,5,14.6
342,3501,146120,3.8,5.5
342,3827,104823,3.5,5
342,3828,134661,5.7,18.9
342,4050,144327,4.2,9
342,4051,104827,6,16.2
342,4101,104829,6.4,18
342,4104,144326,4.7,11
342,4713,104833,8,21.7
342,4714,104834,4.9,11.1
342,4801,104835,5.7,14.7
342,4803,136421,5.8,14.2
342,6905,136141,5.6,14.9
342,7005,104843,27.9,66.1
342,7007,131022,7.8,18.8
342,7008,134865,8.8,23.6
342,7009,134888,9.6,32.4
343,2004,146313,4.4,11.3
343,2008,104853,7.9,31.5
343,2013,104856,4.7,11.5
343,2023,104859,5.6,14.8
343,2030,104860,4.2,8.8
343,2032,104861,4.2,7.1
343,2034,104862,3.3,6.3
343,2035,104863,3.6,7.3
343,2036,104864,5.2,15
343,2038,104865,4.1,9
343,2047,104866,5.2,8.4
343,2048,104867,3.5,4.3
343,2050,104868,4.4,9.3
343,2053,104869,5.5,15.3
343,2054,104870,5.7,19.8
343,2056,104871,4.2,10.9
343,2057,104872,3.2,4.4
343,2060,104874,4.4,12.1
343,2063,146187,6.3,20.2
343,2066,104878,5,14.4
343,2067,104879,4.1,9
343,2075,104881,3.9,4.5
343,2076,104882,4.1,7.3
343,2078,104883,2.9,3.6
343,2080,104884,3.4,4.4
343,2086,104885,4.8,14.3
343,2087,104886,5.4,14.3
343,2088,104887,4.4,8.8
343,2090,104889,5.1,14
343,2091,104890,3.5,6.6
343,2092,104891,5.1,11.2
343,2093,104892,5.5,15.9
343,3000,104893,6.1,18.3
343,3010,104894,4.2,7.2
343,3020,145453,4.2,9.8
343,3024,104897,3.1,3.7
343,3025,104898,4.4,9.4
343,3303,104900,3.5,6
343,3304,145454,3.8,8.1
343,3305,104902,3.3,3.8
343,3307,104903,3.2,4.9
343,3313,104905,4.2,7.9
343,3316,104906,3.2,5
343,3322,104910,5.7,16.5
343,3336,104915,3.4,5.6
343,3337,104916,4.2,8.7
343,3338,104917,3.9,12.8
343,3339,104918,2.9,2.5
343,3341,145096,2.3,SUPP
343,3342,104920,3.8,8.9
343,3343,104921,3.1,5.1
343,3345,104922,3,5.5
343,3351,104925,4.5,7.4
343,3353,104926,3.4,5.4
343,3354,104927,3.9,4.1
343,3355,104928,3.7,8.7
343,3357,104929,6.4,19.4
343,3359,104930,3.7,6.5
343,3361,104931,3.9,7.5
343,3362,104932,5.5,13.4
343,3364,104934,4.9,11.6
343,3366,104935,6,17
343,3367,104936,3,3.4
343,3368,104937,3.7,6.1
343,3369,104938,3.2,2.6
343,3374,104940,4.7,7.8
343,3375,104941,3.6,6.7
343,3376,104942,4.6,9.9
343,3378,134343,4.5,9.6
343,3379,134785,6.5,21.5
343,3380,134988,2.9,3.8
343,3382,135085,5.3,11.1
343,3383,132198,6.9,18.9
343,3384,132208,5.4,16.3
343,3385,134371,4.8,11
343,4000,138260,7.8,24.4
343,4001,141338,5.6,13.6
343,4002,141693,7.7,19.6
343,4004,141694,7.1,19.9
343,4005,144618,5.5,14.9
343,4100,137533,6.2,16.5
343,4101,137436,4.7,9.6
343,4105,137514,4.4,9.3
343,4106,137612,6.7,15.9
343,4108,137297,5.2,11.4
343,4109,137604,5.7,12.7
343,4110,104956,5.4,14.7
343,4113,137520,5.4,14.1
343,4611,104959,7.2,15.2
343,4621,104960,5.4,12
343,4623,104961,5,11.6
343,4624,104962,5.4,11.2
343,4800,104964,5.1,13.8
343,7004,104977,5.7,20
343,7006,104979,9.9,29.7
343,7009,104980,7,23.9
343,7011,104982,18.1,52.1
343,7013,104983,8.1,19.9
343,7014,133748,9.9,19.4
344,2000,104988,5.5,13.5
344,2001,131281,5.8,17.8
344,2003,144632,5.6,15.9
344,2004,146088,4.7,12.9
344,2005,146740,4.9,16.4
344,2021,104990,5.7,18.5
344,2048,104991,4.9,10
344,2100,104992,4,7
344,2101,104993,3.9,7.9
344,2102,104994,4.6,10
344,2104,104995,3.9,7.4
344,2107,104996,4.9,10.9
344,2108,104997,6.2,18.8
344,2110,104999,6,19.2
344,2111,105000,5.4,15.6
344,2112,105001,5.6,11.4
344,2115,105002,6.2,19.4
344,2116,105003,5.1,13.2
344,2117,105004,3.7,6.9
344,2118,105005,4.4,9.9
344,2200,143504,4.4,8.9
344,2203,105009,2.8,3.4
344,2204,143391,3.3,3.3
344,2205,105011,5.5,14.6
344,2210,105013,4,10.1
344,2212,105015,2.8,2.5
344,2214,105017,4.4,10.3
344,2215,105018,3.2,4.3
344,2217,105020,3.3,3.6
344,2218,105021,3,3.4
344,2220,105022,3.7,4.8
344,2221,105023,3.5,6.2
344,2224,105025,3.5,3.5
344,2225,105026,3,2.4
344,2226,105027,3.7,6.7
344,2227,105028,3.7,7.7
344,2229,105030,2.7,2.9
344,2231,143503,3.1,2.8
344,2232,105032,4.1,7.2
344,2234,143501,3.4,3.7
344,2238,105034,3.8,5.5
344,2244,143502,6.9,24.1
344,2250,105038,4.4,8.3
344,2252,105039,6.9,21.9
344,2254,105041,5.2,13.3
344,2255,105042,4.9,13.2
344,2256,105043,4.8,10.3
344,2258,105045,6.2,18.1
344,2260,105047,5,11.8
344,2261,105048,5.6,15.1
344,2263,105050,5.7,15.5
344,2264,105051,4,6.3
344,2266,105053,4.2,6.8
344,2268,105055,5,11.8
344,2270,105056,4.2,8.9
344,2274,130324,3.8,5.9
344,2275,105060,4.7,10.1
344,2278,140931,4.6,9.1
344,2279,131587,5.3,13.5
344,3009,105062,3.1,3.8
344,3010,105063,3.4,5.8
344,3011,105064,6.1,22.3
344,3300,105066,2.8,2.3
344,3304,105067,5.7,17.7
344,3321,105068,4.4,8.6
344,3322,105069,5.3,12.4
344,3324,105070,5.5,24.7
344,3330,105071,3.9,6.5
344,3331,105072,4.3,8.3
344,3333,105073,7.6,27.3
344,3335,105074,4,8.2
344,3337,146530,4.9,12.6
344,3350,105077,3.4,4.3
344,3351,105078,3.1,3.9
344,3352,105079,3.3,3
344,3360,105080,4.6,11.9
344,3361,105081,3.9,7
344,3362,105082,3.3,6.7
344,3363,136124,4.6,9.4
344,3364,140458,2.5,1.9
344,3365,105084,3.1,6.3
344,3366,105085,6.6,19.9
344,3367,105086,5.7,17.4
344,3368,105087,8.3,31.5
344,3369,105088,6.8,22.7
344,3371,105090,6.3,19.6
344,3372,105091,5.7,16.2
344,3374,103598,4.9,11.6
344,3375,136056,5.6,17.6
344,3376,135497,3,4.4
344,4001,143554,8.7,23.2
344,4003,146315,6.9,21.5
344,4010,137130,4.8,11
344,4012,138853,5.4,13.5
344,4018,105097,7.1,17.7
344,4052,137171,3.4,5.8
344,4056,137243,3,3.1
344,4058,105101,5.1,11
344,4060,138355,7.2,18.7
344,4066,105103,6.9,16.4
344,4067,136895,10.3,31.2
344,4069,137815,5.7,16.3
344,4070,105106,6.5,19.6
344,4071,105107,6.7,19.8
344,4605,139031,6.3,15
344,4798,136411,6.9,20.8
344,5400,139144,4,6.5
344,5401,137476,3.5,6.1
344,5900,136780,3.8,5.4
344,5901,137929,4.3,7.1
344,6905,135877,4.9,11.3
344,7000,105128,5.2,9.2
344,7001,105129,7,18.9
344,7003,105130,28.8,76.4
344,7004,105131,8.8,28
344,7005,105132,8.4,26.7
344,7007,105133,11.9,30.5
344,7010,105134,8,25.9
344,7015,105137,18.1,53.1
344,7017,105138,7,23.7
344,7020,105140,2.8,SUPP
344,7215,127715,20.8,62.9
350,2000,105148,3.2,8.9
350,2001,138399,4.9,14.1
350,2002,139776,3.1,2.7
350,2003,140973,5.1,14.9
350,2004,105149,4.3,8.9
350,2005,105150,5.3,14.4
350,2007,142030,6.9,21.4
350,2008,105152,4.4,10.4
350,2009,142898,2.7,3.8
350,2010,105153,3.4,5.4
350,2013,105154,3.7,7.9
350,2014,105155,4.2,11.6
350,2015,145854,4.9,14.3
350,2016,105156,3.5,4.9
350,2017,105157,5.2,14.6
350,2018,136395,3.4,6.3
350,2019,105159,3.4,3.7
350,2020,105160,3.3,6.5
350,2021,146535,6,19.5
350,2022,105161,2.8,4.3
350,2024,105162,3.4,4.7
350,2025,105163,3,5.2
350,2035,105168,4.4,10.3
350,2036,105169,3.7,7.3
350,2038,105171,3.8,7.3
350,2039,105172,4.4,10.5
350,2040,105173,3,4.2
350,2041,105174,3.1,4.3
350,2042,105175,4,8.2
350,2043,105176,3,4.2
350,2050,138011,4.3,7.6
350,2051,105178,5.1,13.9
350,2056,105182,3.9,5.2
350,2060,141915,3.9,4.3
350,2061,105186,4,10.4
350,2062,105187,5.6,17.2
350,2064,138152,3.6,5.7
350,2065,105189,3.2,4
350,2066,105190,3.5,5.1
350,2067,105191,2.8,3.6
350,2068,105192,2.3,2.1
350,2071,143031,4.2,10.1
350,2072,137991,3.3,7.5
350,2073,105195,2.7,2.3
350,2075,105196,3.8,7.1
350,2078,105198,4.2,10.2
350,2079,105199,5.9,18.2
350,2081,143030,4,10.6
350,2083,105202,3.6,6.7
350,2084,133925,5.8,14.9
350,2085,133926,3.3,4.5
350,2086,144045,2.9,3.9
350,3000,105203,5.4,16.1
350,3007,105205,4.7,12.8
350,3009,138851,3.1,4.7
350,3016,142944,5.2,15.4
350,3021,105209,4,8.2
350,3023,105211,3.9,3.5
350,3025,138957,4,6.4
350,3302,105214,4.4,10.4
350,3304,142923,3.7,7.9
350,3306,105217,4,10.2
350,3314,105218,4.3,8.5
350,3315,105219,4.5,10.5
350,3316,105220,3.9,9.9
350,3317,105221,3.9,9
350,3319,105222,3.8,9
350,3320,105223,4.7,11.5
350,3328,105225,3.2,4.3
350,3331,105226,3.5,4.9
350,3335,145751,3,2.7
350,3336,105229,5.5,16.6
350,3337,105230,3.7,7.2
350,3340,146141,3.7,9
350,3341,105232,3.1,2.9
350,3344,105233,4.1,7.3
350,3345,105234,2.4,SUPP
350,3348,105236,3.4,7.9
350,3349,105237,3.1,3.3
350,3351,105238,3.9,9.7
350,3352,105239,3.3,5.7
350,3354,105240,4.1,6.1
350,3355,105241,5.6,13.1
350,3356,105242,3.7,6.3
350,3359,105243,3.4,3.4
350,3360,105244,3.5,6.5
350,3362,105245,2.8,7
350,3363,105246,2.1,SUPP
350,3364,105247,5.1,13.1
350,3365,105248,3,3.3
350,3366,105249,2.9,2.7
350,3367,105250,2.6,1.6
350,3368,136889,4,8.9
350,3369,131038,3.5,8.2
350,3370,133980,2.7,5.1
350,3371,134237,4.3,9.8
350,3373,131271,6,18.8
350,4000,140959,2.3,2.6
350,4002,141941,8.3,31.1
350,4003,145314,6.9,18.1
350,4031,105252,5.4,14.1
350,4034,105253,4.9,12.9
350,4044,142296,5.9,14.6
350,4046,143772,6.5,19
350,4048,142232,4.7,12
350,4049,140500,6,16.5
350,4501,143773,6.3,16.7
350,4609,105262,5.2,14.4
350,4611,105263,6.4,17.4
350,4612,105264,5,11
350,4805,134646,6.6,20.2
350,4806,142340,4.6,7.2
350,5400,144046,4.6,9.6
350,5401,144044,4,7.4
350,6905,135770,4.1,8.4
350,6907,136135,8.2,23.8
350,7000,146406,4.9,12.5
350,7002,105276,9.7,36.2
350,7003,105277,7.1,23.1
350,7004,146410,13.4,38.1
350,7006,142766,25.9,65.4
350,7007,105280,3.7,7.1
350,7008,105281,9.3,31.7
351,2001,139999,5.8,18.3
351,2002,141167,5.2,15.7
351,2003,141673,5.4,13.9
351,2006,105287,4.1,9.9
351,2008,145560,5.5,20.5
351,2009,144593,3.8,4.9
351,2010,146308,5.5,11.6
351,2012,105290,3.3,5.1
351,2013,105291,2.6,2.3
351,2014,105292,4.5,11.6
351,2015,105293,3.7,5.4
351,2016,147227,3,3.4
351,2019,105294,4,6.2
351,2020,105295,2.8,1.9
351,2025,105296,3.4,3.3
351,2027,105297,5,11.1
351,2029,105299,6,18.8
351,2030,105300,3.4,4.9
351,2032,105301,2.3,1.9
351,2033,144575,3.5,4.7
351,2035,105304,3.1,4
351,2036,105305,4.6,10.2
351,2037,105306,4.4,9.2
351,2038,105307,4.4,9.8
351,2039,105308,4.8,10
351,2041,105310,4.1,7.3
351,2042,105311,3.4,8.4
351,2045,105313,4.1,7.2
351,2046,105314,3.2,4.7
351,2047,144572,5,11
351,2048,105316,4.7,10
351,2050,105317,3.3,3.6
351,3006,105321,4.2,9.6
351,3009,146156,4.4,7.8
351,3015,105323,3.1,4.2
351,3016,105324,3.7,4.3
351,3017,105325,4.3,10.9
351,3018,105326,2.9,3.3
351,3019,105327,4.5,5.6
351,3022,105329,4.1,5.7
351,3028,105330,5,15.7
351,3303,105332,4.7,10
351,3320,105334,3.1,4.2
351,3324,105335,3,5.3
351,3326,105336,3.9,7.3
351,3328,105337,3.7,8.3
351,3330,105338,4.3,8
351,3332,105340,3,SUPP
351,3333,144408,2.6,2.8
351,3334,105342,3.2,2.2
351,3335,105343,4.1,5.1
351,3336,105344,3.1,4.7
351,3337,105345,4.1,6.2
351,3341,105347,2.7,2.9
351,3343,105348,3.5,4.4
351,3346,105350,3.3,2.2
351,3348,105351,4.3,12.6
351,3349,105352,4.8,12
351,3350,105353,4.3,8.9
351,3351,130327,5,11.3
351,3352,133929,5.1,11.4
351,3353,133944,4.2,8.1
351,4000,143848,5.7,16
351,4001,146970,7.9,23.9
351,4004,105354,4.8,10.3
351,4005,134195,5.7,9.4
351,4007,105355,5.8,14.5
351,4020,146529,7.3,21.9
351,4022,105358,5.7,13.7
351,4025,105360,4.8,10.4
